仰角,Month,Day,Hour,Minute
45.33,1,26,11,10
45.87,1,26,11,20
46.31,1,26,11,30
46.64,1,26,11,40
46.86,1,26,11,50
46.98,1,26,12,0
46.99,1,26,12,10
46.9,1,26,12,20
46.69,1,26,12,30
46.38,1,26,12,40
45.97,1,26,12,50
45.45,1,26,13,0
44.82,1,26,13,10
44.1,1,26,13,20
43.27,1,26,13,30
42.35,1,26,13,40
41.32,1,26,13,50
40.21,1,26,14,0
39.0,1,26,14,10
37.7,1,26,14,20
36.32,1,26,14,30
34.86,1,26,14,40
33.31,1,26,14,50
31.69,1,26,15,0
30.0,1,26,15,10
28.24,1,26,15,20
26.41,1,26,15,30
24.53,1,26,15,40
22.59,1,26,15,50
20.59,1,26,16,0
18.55,1,26,16,10
16.47,1,26,16,20
14.35,1,26,16,30
12.2,1,26,16,40
10.02,1,26,16,50
7.82,1,26,17,0
5.6,1,26,17,10
3.36,1,26,17,20
1.12,1,26,17,30
0.0,1,26,17,40
0.0,1,26,17,50
0.0,1,26,18,0
0.0,1,26,18,10
0.0,1,26,18,20
0.0,1,26,18,30
0.0,1,26,18,40
0.0,1,26,18,50
0.0,1,26,19,0
0.0,1,25,5,0
0.0,1,25,5,10
0.0,1,25,5,20
0.0,1,25,5,30
0.0,1,25,5,40
0.0,1,25,5,50
0.0,1,25,6,0
0.0,1,25,6,10
0.0,1,25,6,20
0.0,1,25,6,30
0.56,1,25,6,40
2.81,1,25,6,50
5.05,1,25,7,0
7.27,1,25,7,10
9.49,1,25,7,20
11.68,1,25,7,30
13.84,1,25,7,40
15.97,1,25,7,50
18.06,1,25,8,0
20.12,1,25,8,10
22.12,1,25,8,20
24.08,1,25,8,30
25.98,1,25,8,40
27.83,1,25,8,50
29.6,1,25,9,0
31.32,1,25,9,10
32.95,1,25,9,20
34.52,1,25,9,30
36.0,1,25,9,40
37.41,1,25,9,50
38.72,1,25,10,0
39.95,1,25,10,10
41.09,1,25,10,20
42.13,1,25,10,30
43.08,1,25,10,40
43.93,1,25,10,50
44.68,1,25,11,0
45.32,1,25,11,10
45.87,1,25,11,20
46.31,1,25,11,30
46.64,1,25,11,40
46.86,1,25,11,50
46.98,1,25,12,0
46.99,1,25,12,10
46.89,1,25,12,20
46.69,1,25,12,30
46.38,1,25,12,40
45.96,1,25,12,50
45.44,1,25,13,0
44.82,1,25,13,10
44.09,1,25,13,20
43.26,1,25,13,30
42.33,1,25,13,40
41.31,1,25,13,50
40.19,1,25,14,0
38.98,1,25,14,10
37.68,1,25,14,20
36.29,1,25,14,30
34.82,1,25,14,40
33.27,1,25,14,50
31.65,1,25,15,0
29.95,1,25,15,10
28.19,1,25,15,20
26.36,1,25,15,30
24.47,1,25,15,40
22.52,1,25,15,50
20.52,1,25,16,0
18.48,1,25,16,10
16.39,1,25,16,20
14.27,1,25,16,30
12.11,1,25,16,40
9.93,1,25,16,50
7.72,1,25,17,0
5.49,1,25,17,10
3.26,1,25,17,20
1.01,1,25,17,30
0.0,1,25,17,40
0.0,1,25,17,50
0.0,1,25,18,0
0.0,1,25,18,10
0.0,1,25,18,20
0.0,1,25,18,30
0.0,1,25,18,40
0.0,1,25,18,50
0.0,1,25,19,0
0.0,1,24,5,0
0.0,1,24,5,10
0.0,1,24,5,20
0.0,1,24,5,30
0.0,1,24,5,40
0.0,1,24,5,50
0.0,1,24,6,0
0.0,1,24,6,10
0.0,1,24,6,20
0.0,1,24,6,30
0.79,1,24,6,40
3.03,1,24,6,50
5.27,1,24,7,0
7.5,1,24,7,10
9.71,1,24,7,20
11.89,1,24,7,30
14.05,1,24,7,40
16.18,1,24,7,50
18.27,1,24,8,0
20.32,1,24,8,10
22.32,1,24,8,20
24.27,1,24,8,30
26.17,1,24,8,40
28.01,1,24,8,50
29.78,1,24,9,0
31.48,1,24,9,10
33.11,1,24,9,20
34.67,1,24,9,30
36.15,1,24,9,40
37.54,1,24,9,50
38.85,1,24,10,0
40.07,1,24,10,10
41.2,1,24,10,20
42.23,1,24,10,30
43.17,1,24,10,40
44.01,1,24,10,50
44.75,1,24,11,0
45.38,1,24,11,10
45.92,1,24,11,20
46.34,1,24,11,30
46.66,1,24,11,40
46.88,1,24,11,50
46.99,1,24,12,0
46.99,1,24,12,10
46.88,1,24,12,20
46.66,1,24,12,30
46.34,1,24,12,40
45.92,1,24,12,50
45.38,1,24,13,0
44.75,1,24,13,10
44.01,1,24,13,20
43.17,1,24,13,30
42.23,1,24,13,40
41.2,1,24,13,50
40.07,1,24,14,0
38.85,1,24,14,10
37.54,1,24,14,20
36.15,1,24,14,30
34.67,1,24,14,40
33.11,1,24,14,50
31.48,1,24,15,0
29.78,1,24,15,10
28.01,1,24,15,20
26.17,1,24,15,30
24.27,1,24,15,40
22.32,1,24,15,50
20.32,1,24,16,0
18.27,1,24,16,10
16.18,1,24,16,20
14.05,1,24,16,30
11.89,1,24,16,40
9.71,1,24,16,50
7.5,1,24,17,0
5.27,1,24,17,10
3.03,1,24,17,20
0.79,1,24,17,30
0.0,1,24,17,40
0.0,1,24,17,50
0.0,1,24,18,0
0.0,1,24,18,10
0.0,1,24,18,20
0.0,1,24,18,30
0.0,1,24,18,40
0.0,1,24,18,50
0.0,1,24,19,0
0.0,1,23,5,0
0.0,1,23,5,10
0.0,1,23,5,20
0.0,1,23,5,30
0.0,1,23,5,40
0.0,1,23,5,50
0.0,1,23,6,0
0.0,1,23,6,10
0.0,1,23,6,20
0.0,1,23,6,30
0.55,1,23,6,40
2.76,1,23,6,50
4.95,1,23,7,0
7.14,1,23,7,10
9.31,1,23,7,20
11.46,1,23,7,30
13.58,1,23,7,40
15.68,1,23,7,50
17.73,1,23,8,0
19.75,1,23,8,10
21.71,1,23,8,20
23.63,1,23,8,30
25.5,1,23,8,40
27.31,1,23,8,50
29.05,1,23,9,0
30.73,1,23,9,10
32.33,1,23,9,20
33.86,1,23,9,30
35.32,1,23,9,40
36.69,1,23,9,50
37.98,1,23,10,0
39.18,1,23,10,10
40.29,1,23,10,20
41.31,1,23,10,30
42.23,1,23,10,40
43.06,1,23,10,50
43.78,1,23,11,0
44.41,1,23,11,10
44.93,1,23,11,20
45.35,1,23,11,30
45.67,1,23,11,40
45.88,1,23,11,50
45.99,1,23,12,0
45.99,1,23,12,10
45.88,1,23,12,20
45.67,1,23,12,30
45.35,1,23,12,40
44.93,1,23,12,50
44.41,1,23,13,0
43.78,1,23,13,10
43.06,1,23,13,20
42.23,1,23,13,30
41.31,1,23,13,40
40.29,1,23,13,50
39.18,1,23,14,0
37.98,1,23,14,10
36.69,1,23,14,20
35.32,1,23,14,30
33.86,1,23,14,40
32.33,1,23,14,50
30.73,1,23,15,0
29.05,1,23,15,10
27.31,1,23,15,20
25.5,1,23,15,30
23.63,1,23,15,40
21.71,1,23,15,50
19.75,1,23,16,0
17.73,1,23,16,10
15.68,1,23,16,20
13.58,1,23,16,30
11.46,1,23,16,40
9.31,1,23,16,50
7.14,1,23,17,0
4.95,1,23,17,10
2.76,1,23,17,20
0.55,1,23,17,30
0.0,1,23,17,40
0.0,1,23,17,50
0.0,1,23,18,0
0.0,1,23,18,10
0.0,1,23,18,20
0.0,1,23,18,30
0.0,1,23,18,40
0.0,1,23,18,50
0.0,1,23,19,0
0.0,1,22,5,0
0.0,1,22,5,10
0.0,1,22,5,20
0.0,1,22,5,30
0.0,1,22,5,40
0.0,1,22,5,50
0.0,1,22,6,0
0.0,1,22,6,10
0.0,1,22,6,20
0.0,1,22,6,30
0.44,1,22,6,40
2.65,1,22,6,50
4.85,1,22,7,0
7.04,1,22,7,10
9.22,1,22,7,20
11.37,1,22,7,30
13.5,1,22,7,40
15.59,1,22,7,50
17.65,1,22,8,0
19.67,1,22,8,10
21.65,1,22,8,20
23.57,1,22,8,30
25.44,1,22,8,40
27.25,1,22,8,50
29.0,1,22,9,0
30.68,1,22,9,10
32.29,1,22,9,20
33.83,1,22,9,30
35.29,1,22,9,40
36.66,1,22,9,50
37.95,1,22,10,0
39.16,1,22,10,10
40.27,1,22,10,20
41.29,1,22,10,30
42.22,1,22,10,40
43.05,1,22,10,50
43.78,1,22,11,0
44.4,1,22,11,10
44.93,1,22,11,20
45.35,1,22,11,30
45.67,1,22,11,40
45.88,1,22,11,50
45.99,1,22,12,0
45.99,1,22,12,10
45.88,1,22,12,20
45.67,1,22,12,30
45.35,1,22,12,40
44.93,1,22,12,50
44.4,1,22,13,0
43.78,1,22,13,10
43.05,1,22,13,20
42.22,1,22,13,30
41.29,1,22,13,40
40.27,1,22,13,50
39.16,1,22,14,0
37.95,1,22,14,10
36.66,1,22,14,20
35.29,1,22,14,30
33.83,1,22,14,40
32.29,1,22,14,50
30.68,1,22,15,0
29.0,1,22,15,10
27.25,1,22,15,20
25.44,1,22,15,30
23.57,1,22,15,40
21.65,1,22,15,50
19.67,1,22,16,0
17.65,1,22,16,10
15.59,1,22,16,20
13.5,1,22,16,30
11.37,1,22,16,40
9.22,1,22,16,50
7.04,1,22,17,0
4.85,1,22,17,10
2.65,1,22,17,20
0.44,1,22,17,30
0.0,1,22,17,40
0.0,1,22,17,50
0.0,1,22,18,0
0.0,1,22,18,10
0.0,1,22,18,20
0.0,1,22,18,30
0.0,1,22,18,40
0.0,1,22,18,50
0.0,1,22,19,0
0.0,1,21,5,0
0.0,1,21,5,10
0.0,1,21,5,20
0.0,1,21,5,30
0.0,1,21,5,40
0.0,1,21,5,50
0.0,1,21,6,0
0.0,1,21,6,10
0.0,1,21,6,20
0.0,1,21,6,30
0.33,1,21,6,40
2.54,1,21,6,50
4.75,1,21,7,0
6.94,1,21,7,10
9.12,1,21,7,20
11.28,1,21,7,30
13.41,1,21,7,40
15.51,1,21,7,50
17.58,1,21,8,0
19.6,1,21,8,10
21.58,1,21,8,20
23.51,1,21,8,30
25.38,1,21,8,40
27.2,1,21,8,50
28.95,1,21,9,0
30.64,1,21,9,10
32.25,1,21,9,20
33.79,1,21,9,30
35.25,1,21,9,40
36.63,1,21,9,50
37.93,1,21,10,0
39.14,1,21,10,10
40.25,1,21,10,20
41.28,1,21,10,30
42.21,1,21,10,40
43.04,1,21,10,50
43.77,1,21,11,0
44.4,1,21,11,10
44.93,1,21,11,20
45.35,1,21,11,30
45.67,1,21,11,40
45.88,1,21,11,50
45.99,1,21,12,0
45.99,1,21,12,10
45.88,1,21,12,20
45.67,1,21,12,30
45.35,1,21,12,40
44.93,1,21,12,50
44.4,1,21,13,0
43.77,1,21,13,10
43.04,1,21,13,20
42.21,1,21,13,30
41.28,1,21,13,40
40.25,1,21,13,50
39.14,1,21,14,0
37.93,1,21,14,10
36.63,1,21,14,20
35.25,1,21,14,30
33.79,1,21,14,40
32.25,1,21,14,50
30.64,1,21,15,0
28.95,1,21,15,10
27.2,1,21,15,20
25.38,1,21,15,30
23.51,1,21,15,40
21.58,1,21,15,50
19.6,1,21,16,0
17.58,1,21,16,10
15.51,1,21,16,20
13.41,1,21,16,30
11.28,1,21,16,40
9.12,1,21,16,50
6.94,1,21,17,0
4.75,1,21,17,10
2.54,1,21,17,20
0.33,1,21,17,30
0.0,1,21,17,40
0.0,1,21,17,50
0.0,1,21,18,0
0.0,1,21,18,10
0.0,1,21,18,20
0.0,1,21,18,30
0.0,1,21,18,40
0.0,1,21,18,50
0.0,1,21,19,0
0.0,1,20,5,0
0.0,1,20,5,10
0.0,1,20,5,20
0.0,1,20,5,30
0.0,1,20,5,40
0.0,1,20,5,50
0.0,1,20,6,0
0.0,1,20,6,10
0.0,1,20,6,20
0.0,1,20,6,30
0.55,1,20,6,40
2.76,1,20,6,50
4.97,1,20,7,0
7.16,1,20,7,10
9.34,1,20,7,20
11.5,1,20,7,30
13.62,1,20,7,40
15.72,1,20,7,50
17.78,1,20,8,0
19.8,1,20,8,10
21.78,1,20,8,20
23.7,1,20,8,30
25.57,1,20,8,40
27.38,1,20,8,50
29.12,1,20,9,0
30.8,1,20,9,10
32.41,1,20,9,20
33.94,1,20,9,30
35.4,1,20,9,40
36.77,1,20,9,50
38.05,1,20,10,0
39.25,1,20,10,10
40.36,1,20,10,20
41.38,1,20,10,30
42.29,1,20,10,40
43.12,1,20,10,50
43.84,1,20,11,0
44.46,1,20,11,10
44.97,1,20,11,20
45.39,1,20,11,30
45.69,1,20,11,40
45.9,1,20,11,50
45.99,1,20,12,0
45.98,1,20,12,10
45.86,1,20,12,20
45.64,1,20,12,30
45.31,1,20,12,40
44.88,1,20,12,50
44.34,1,20,13,0
43.7,1,20,13,10
42.96,1,20,13,20
42.12,1,20,13,30
41.18,1,20,13,40
40.15,1,20,13,50
39.02,1,20,14,0
37.8,1,20,14,10
36.5,1,20,14,20
35.11,1,20,14,30
33.64,1,20,14,40
32.09,1,20,14,50
30.47,1,20,15,0
28.78,1,20,15,10
27.02,1,20,15,20
25.2,1,20,15,30
23.32,1,20,15,40
21.38,1,20,15,50
19.4,1,20,16,0
17.37,1,20,16,10
15.3,1,20,16,20
13.2,1,20,16,30
11.07,1,20,16,40
8.91,1,20,16,50
6.73,1,20,17,0
4.53,1,20,17,10
2.32,1,20,17,20
0.11,1,20,17,30
0.0,1,20,17,40
0.0,1,20,17,50
0.0,1,20,18,0
0.0,1,20,18,10
0.0,1,20,18,20
0.0,1,20,18,30
0.0,1,20,18,40
0.0,1,20,18,50
0.0,1,20,19,0
0.0,1,19,5,0
0.0,1,19,5,10
0.0,1,19,5,20
0.0,1,19,5,30
0.0,1,19,5,40
0.0,1,19,5,50
0.0,1,19,6,0
0.0,1,19,6,10
0.0,1,19,6,20
0.0,1,19,6,30
0.44,1,19,6,40
2.66,1,19,6,50
4.87,1,19,7,0
7.06,1,19,7,10
9.25,1,19,7,20
11.41,1,19,7,30
13.54,1,19,7,40
15.64,1,19,7,50
17.71,1,19,8,0
19.73,1,19,8,10
21.71,1,19,8,20
23.64,1,19,8,30
25.51,1,19,8,40
27.32,1,19,8,50
29.07,1,19,9,0
30.76,1,19,9,10
32.37,1,19,9,20
33.91,1,19,9,30
35.36,1,19,9,40
36.74,1,19,9,50
38.03,1,19,10,0
39.23,1,19,10,10
40.34,1,19,10,20
41.36,1,19,10,30
42.28,1,19,10,40
43.11,1,19,10,50
43.83,1,19,11,0
44.45,1,19,11,10
44.97,1,19,11,20
45.38,1,19,11,30
45.69,1,19,11,40
45.9,1,19,11,50
45.99,1,19,12,0
45.98,1,19,12,10
45.86,1,19,12,20
45.64,1,19,12,30
45.31,1,19,12,40
44.87,1,19,12,50
44.34,1,19,13,0
43.69,1,19,13,10
42.95,1,19,13,20
42.11,1,19,13,30
41.17,1,19,13,40
40.13,1,19,13,50
39.0,1,19,14,0
37.78,1,19,14,10
36.47,1,19,14,20
35.08,1,19,14,30
33.61,1,19,14,40
32.05,1,19,14,50
30.43,1,19,15,0
28.73,1,19,15,10
26.97,1,19,15,20
25.14,1,19,15,30
23.26,1,19,15,40
21.32,1,19,15,50
19.33,1,19,16,0
17.3,1,19,16,10
15.22,1,19,16,20
13.11,1,19,16,30
10.98,1,19,16,40
8.81,1,19,16,50
6.63,1,19,17,0
4.43,1,19,17,10
2.22,1,19,17,20
0.0,1,19,17,30
0.0,1,19,17,40
0.0,1,19,17,50
0.0,1,19,18,0
0.0,1,19,18,10
0.0,1,19,18,20
0.0,1,19,18,30
0.0,1,19,18,40
0.0,1,19,18,50
0.0,1,19,19,0
0.0,1,18,5,0
0.0,1,18,5,10
0.0,1,18,5,20
0.0,1,18,5,30
0.0,1,18,5,40
0.0,1,18,5,50
0.0,1,18,6,0
0.0,1,18,6,10
0.0,1,18,6,20
0.0,1,18,6,30
0.33,1,18,6,40
2.5,1,18,6,50
4.66,1,18,7,0
6.81,1,18,7,10
8.95,1,18,7,20
11.07,1,18,7,30
13.16,1,18,7,40
15.22,1,18,7,50
17.25,1,18,8,0
19.23,1,18,8,10
21.17,1,18,8,20
23.06,1,18,8,30
24.9,1,18,8,40
26.68,1,18,8,50
28.4,1,18,9,0
30.05,1,18,9,10
31.63,1,18,9,20
33.13,1,18,9,30
34.56,1,18,9,40
35.91,1,18,9,50
37.18,1,18,10,0
38.36,1,18,10,10
39.45,1,18,10,20
40.45,1,18,10,30
41.35,1,18,10,40
42.16,1,18,10,50
42.87,1,18,11,0
43.48,1,18,11,10
43.99,1,18,11,20
44.4,1,18,11,30
44.7,1,18,11,40
44.9,1,18,11,50
44.99,1,18,12,0
44.98,1,18,12,10
44.87,1,18,12,20
44.65,1,18,12,30
44.32,1,18,12,40
43.9,1,18,12,50
43.37,1,18,13,0
42.74,1,18,13,10
42.01,1,18,13,20
41.18,1,18,13,30
40.26,1,18,13,40
39.24,1,18,13,50
38.13,1,18,14,0
36.93,1,18,14,10
35.65,1,18,14,20
34.29,1,18,14,30
32.84,1,18,14,40
31.32,1,18,14,50
29.72,1,18,15,0
28.06,1,18,15,10
26.33,1,18,15,20
24.54,1,18,15,30
22.69,1,18,15,40
20.79,1,18,15,50
18.84,1,18,16,0
16.84,1,18,16,10
14.81,1,18,16,20
12.74,1,18,16,30
10.65,1,18,16,40
8.53,1,18,16,50
6.38,1,18,17,0
4.23,1,18,17,10
2.06,1,18,17,20
0.0,1,18,17,30
0.0,1,18,17,40
0.0,1,18,17,50
0.0,1,18,18,0
0.0,1,18,18,10
0.0,1,18,18,20
0.0,1,18,18,30
0.0,1,18,18,40
0.0,1,18,18,50
0.0,1,18,19,0
0.0,1,17,5,0
0.0,1,17,5,10
0.0,1,17,5,20
0.0,1,17,5,30
0.0,1,17,5,40
0.0,1,17,5,50
0.0,1,17,6,0
0.0,1,17,6,10
0.0,1,17,6,20
0.0,1,17,6,30
0.43,1,17,6,40
2.61,1,17,6,50
4.78,1,17,7,0
6.93,1,17,7,10
9.07,1,17,7,20
11.19,1,17,7,30
13.28,1,17,7,40
15.35,1,17,7,50
17.37,1,17,8,0
19.36,1,17,8,10
21.3,1,17,8,20
23.19,1,17,8,30
25.02,1,17,8,40
26.8,1,17,8,50
28.52,1,17,9,0
30.16,1,17,9,10
31.74,1,17,9,20
33.25,1,17,9,30
34.67,1,17,9,40
36.02,1,17,9,50
37.28,1,17,10,0
38.45,1,17,10,10
39.54,1,17,10,20
40.53,1,17,10,30
41.43,1,17,10,40
42.23,1,17,10,50
42.93,1,17,11,0
43.53,1,17,11,10
44.03,1,17,11,20
44.43,1,17,11,30
44.72,1,17,11,40
44.91,1,17,11,50
45.0,1,17,12,0
44.97,1,17,12,10
44.85,1,17,12,20
44.62,1,17,12,30
44.28,1,17,12,40
43.84,1,17,12,50
43.3,1,17,13,0
42.66,1,17,13,10
41.92,1,17,13,20
41.08,1,17,13,30
40.14,1,17,13,40
39.12,1,17,13,50
37.99,1,17,14,0
36.79,1,17,14,10
35.49,1,17,14,20
34.11,1,17,14,30
32.65,1,17,14,40
31.12,1,17,14,50
29.51,1,17,15,0
27.84,1,17,15,10
26.1,1,17,15,20
24.3,1,17,15,30
22.44,1,17,15,40
20.53,1,17,15,50
18.57,1,17,16,0
16.57,1,17,16,10
14.52,1,17,16,20
12.45,1,17,16,30
10.35,1,17,16,40
8.22,1,17,16,50
6.07,1,17,17,0
3.91,1,17,17,10
1.74,1,17,17,20
0.0,1,17,17,30
0.0,1,17,17,40
0.0,1,17,17,50
0.0,1,17,18,0
0.0,1,17,18,10
0.0,1,17,18,20
0.0,1,17,18,30
0.0,1,17,18,40
0.0,1,17,18,50
0.0,1,17,19,0
0.0,1,16,5,0
0.0,1,16,5,10
0.0,1,16,5,20
0.0,1,16,5,30
0.0,1,16,5,40
0.0,1,16,5,50
0.0,1,16,6,0
0.0,1,16,6,10
0.0,1,16,6,20
0.0,1,16,6,30
0.43,1,16,6,40
2.61,1,16,6,50
4.78,1,16,7,0
6.93,1,16,7,10
9.07,1,16,7,20
11.19,1,16,7,30
13.28,1,16,7,40
15.35,1,16,7,50
17.37,1,16,8,0
19.36,1,16,8,10
21.3,1,16,8,20
23.19,1,16,8,30
25.02,1,16,8,40
26.8,1,16,8,50
28.52,1,16,9,0
30.16,1,16,9,10
31.74,1,16,9,20
33.25,1,16,9,30
34.67,1,16,9,40
36.02,1,16,9,50
37.28,1,16,10,0
38.45,1,16,10,10
39.54,1,16,10,20
40.53,1,16,10,30
41.43,1,16,10,40
42.23,1,16,10,50
42.93,1,16,11,0
43.53,1,16,11,10
44.03,1,16,11,20
44.43,1,16,11,30
44.72,1,16,11,40
44.91,1,16,11,50
45.0,1,16,12,0
44.97,1,16,12,10
44.85,1,16,12,20
44.62,1,16,12,30
44.28,1,16,12,40
43.84,1,16,12,50
43.3,1,16,13,0
42.66,1,16,13,10
41.92,1,16,13,20
41.08,1,16,13,30
40.14,1,16,13,40
39.12,1,16,13,50
37.99,1,16,14,0
36.79,1,16,14,10
35.49,1,16,14,20
34.11,1,16,14,30
32.65,1,16,14,40
31.12,1,16,14,50
29.51,1,16,15,0
27.84,1,16,15,10
26.1,1,16,15,20
24.3,1,16,15,30
22.44,1,16,15,40
20.53,1,16,15,50
18.57,1,16,16,0
16.57,1,16,16,10
14.52,1,16,16,20
12.45,1,16,16,30
10.35,1,16,16,40
8.22,1,16,16,50
6.07,1,16,17,0
3.91,1,16,17,10
1.74,1,16,17,20
0.0,1,16,17,30
0.0,1,16,17,40
0.0,1,16,17,50
0.0,1,16,18,0
0.0,1,16,18,10
0.0,1,16,18,20
0.0,1,16,18,30
0.0,1,16,18,40
0.0,1,16,18,50
0.0,1,16,19,0
0.0,1,15,5,0
0.0,1,15,5,10
0.0,1,15,5,20
0.0,1,15,5,30
0.0,1,15,5,40
0.0,1,15,5,50
0.0,1,15,6,0
0.0,1,15,6,10
0.0,1,15,6,20
0.0,1,15,6,30
0.33,1,15,6,40
2.5,1,15,6,50
4.67,1,15,7,0
6.84,1,15,7,10
8.98,1,15,7,20
11.1,1,15,7,30
13.2,1,15,7,40
15.27,1,15,7,50
17.3,1,15,8,0
19.29,1,15,8,10
21.23,1,15,8,20
23.13,1,15,8,30
24.97,1,15,8,40
26.75,1,15,8,50
28.47,1,15,9,0
30.12,1,15,9,10
31.7,1,15,9,20
33.21,1,15,9,30
34.64,1,15,9,40
35.99,1,15,9,50
37.26,1,15,10,0
38.43,1,15,10,10
39.52,1,15,10,20
40.52,1,15,10,30
41.42,1,15,10,40
42.22,1,15,10,50
42.92,1,15,11,0
43.53,1,15,11,10
44.03,1,15,11,20
44.43,1,15,11,30
44.72,1,15,11,40
44.91,1,15,11,50
45.0,1,15,12,0
44.97,1,15,12,10
44.85,1,15,12,20
44.62,1,15,12,30
44.28,1,15,12,40
43.84,1,15,12,50
43.3,1,15,13,0
42.65,1,15,13,10
41.91,1,15,13,20
41.07,1,15,13,30
40.13,1,15,13,40
39.1,1,15,13,50
37.97,1,15,14,0
36.76,1,15,14,10
35.46,1,15,14,20
34.08,1,15,14,30
32.62,1,15,14,40
31.08,1,15,14,50
29.47,1,15,15,0
27.79,1,15,15,10
26.04,1,15,15,20
24.24,1,15,15,30
22.37,1,15,15,40
20.46,1,15,15,50
18.5,1,15,16,0
16.49,1,15,16,10
14.44,1,15,16,20
12.36,1,15,16,30
10.26,1,15,16,40
8.12,1,15,16,50
5.97,1,15,17,0
3.81,1,15,17,10
1.63,1,15,17,20
0.0,1,15,17,30
0.0,1,15,17,40
0.0,1,15,17,50
0.0,1,15,18,0
0.0,1,15,18,10
0.0,1,15,18,20
0.0,1,15,18,30
0.0,1,15,18,40
0.0,1,15,18,50
0.0,1,15,19,0
0.0,1,14,5,0
0.0,1,14,5,10
0.0,1,14,5,20
0.0,1,14,5,30
0.0,1,14,5,40
0.0,1,14,5,50
0.0,1,14,6,0
0.0,1,14,6,10
0.0,1,14,6,20
0.0,1,14,6,30
0.44,1,14,6,40
2.62,1,14,6,50
4.79,1,14,7,0
6.95,1,14,7,10
9.1,1,14,7,20
11.22,1,14,7,30
13.32,1,14,7,40
15.39,1,14,7,50
17.42,1,14,8,0
19.41,1,14,8,10
21.36,1,14,8,20
23.25,1,14,8,30
25.09,1,14,8,40
26.87,1,14,8,50
28.59,1,14,9,0
30.24,1,14,9,10
31.82,1,14,9,20
33.32,1,14,9,30
34.75,1,14,9,40
36.1,1,14,9,50
37.36,1,14,10,0
38.53,1,14,10,10
39.61,1,14,10,20
40.6,1,14,10,30
41.49,1,14,10,40
42.29,1,14,10,50
42.98,1,14,11,0
43.58,1,14,11,10
44.07,1,14,11,20
44.46,1,14,11,30
44.74,1,14,11,40
44.92,1,14,11,50
45.0,1,14,12,0
44.97,1,14,12,10
44.83,1,14,12,20
44.59,1,14,12,30
44.24,1,14,12,40
43.79,1,14,12,50
43.23,1,14,13,0
42.58,1,14,13,10
41.82,1,14,13,20
40.97,1,14,13,30
40.02,1,14,13,40
38.97,1,14,13,50
37.83,1,14,14,0
36.61,1,14,14,10
35.3,1,14,14,20
33.9,1,14,14,30
32.43,1,14,14,40
30.88,1,14,14,50
29.26,1,14,15,0
27.57,1,14,15,10
25.81,1,14,15,20
23.99,1,14,15,30
22.12,1,14,15,40
20.2,1,14,15,50
18.22,1,14,16,0
16.21,1,14,16,10
14.15,1,14,16,20
12.07,1,14,16,30
9.95,1,14,16,40
7.81,1,14,16,50
5.66,1,14,17,0
3.49,1,14,17,10
1.31,1,14,17,20
0.0,1,14,17,30
0.0,1,14,17,40
0.0,1,14,17,50
0.0,1,14,18,0
0.0,1,14,18,10
0.0,1,14,18,20
0.0,1,14,18,30
0.0,1,14,18,40
0.0,1,14,18,50
0.0,1,14,19,0
0.0,1,13,5,0
0.0,1,13,5,10
0.0,1,13,5,20
0.0,1,13,5,30
0.0,1,13,5,40
0.0,1,13,5,50
0.0,1,13,6,0
0.0,1,13,6,10
0.0,1,13,6,20
0.0,1,13,6,30
0.43,1,13,6,40
2.56,1,13,6,50
4.68,1,13,7,0
6.8,1,13,7,10
8.9,1,13,7,20
10.98,1,13,7,30
13.03,1,13,7,40
15.05,1,13,7,50
17.03,1,13,8,0
18.98,1,13,8,10
20.88,1,13,8,20
22.73,1,13,8,30
24.53,1,13,8,40
26.27,1,13,8,50
27.95,1,13,9,0
29.57,1,13,9,10
31.11,1,13,9,20
32.58,1,13,9,30
33.98,1,13,9,40
35.29,1,13,9,50
36.53,1,13,10,0
37.67,1,13,10,10
38.73,1,13,10,20
39.7,1,13,10,30
40.57,1,13,10,40
41.35,1,13,10,50
42.03,1,13,11,0
42.61,1,13,11,10
43.09,1,13,11,20
43.47,1,13,11,30
43.75,1,13,11,40
43.93,1,13,11,50
44.0,1,13,12,0
43.97,1,13,12,10
43.83,1,13,12,20
43.6,1,13,12,30
43.26,1,13,12,40
42.81,1,13,12,50
42.27,1,13,13,0
41.63,1,13,13,10
40.89,1,13,13,20
40.06,1,13,13,30
39.13,1,13,13,40
38.11,1,13,13,50
36.99,1,13,14,0
35.8,1,13,14,10
34.51,1,13,14,20
33.15,1,13,14,30
31.71,1,13,14,40
30.19,1,13,14,50
28.61,1,13,15,0
26.95,1,13,15,10
25.24,1,13,15,20
23.46,1,13,15,30
21.63,1,13,15,40
19.75,1,13,15,50
17.82,1,13,16,0
15.85,1,13,16,10
13.84,1,13,16,20
11.8,1,13,16,30
9.73,1,13,16,40
7.64,1,13,16,50
5.53,1,13,17,0
3.41,1,13,17,10
1.28,1,13,17,20
0.0,1,13,17,30
0.0,1,13,17,40
0.0,1,13,17,50
0.0,1,13,18,0
0.0,1,13,18,10
0.0,1,13,18,20
0.0,1,13,18,30
0.0,1,13,18,40
0.0,1,13,18,50
0.0,1,13,19,0
0.0,1,12,5,0
0.0,1,12,5,10
0.0,1,12,5,20
0.0,1,12,5,30
0.0,1,12,5,40
0.0,1,12,5,50
0.0,1,12,6,0
0.0,1,12,6,10
0.0,1,12,6,20
0.0,1,12,6,30
0.32,1,12,6,40
2.46,1,12,6,50
